Order,species.name,phylo.name,mean.uvb
Anura,Lithobates_capito,Rana_capito,3488.19
Anura,Lithobates_catesbeianus,Rana_catesbeiana,2998.38
Anura,Lithobates_chichicuahutla,Rana_chichicuahutla,6286.38
Anura,Lithobates_chiricahuensis,Rana_chiricahuensis,4103.96
Anura,Lithobates_clamitans,Rana_clamitans,2517.17
Anura,Lithobates_dunni,Rana_dunni,5056.83
Anura,Lithobates_fisheri,Rana_fisheri,3518.29
Anura,Lithobates_forreri,Rana_forreri,5029.69
Anura,Lithobates_grylio,Rana_grylio,3589.23
Anura,Lithobates_heckscheri,Rana_heckscheri,3439.2
Anura,Lithobates_johni,Rana_johni,4340.84
Anura,Lithobates_juliani,Rana_juliani,4788.39
Anura,Lithobates_kauffeldi,,
Anura,Lithobates_lemosespinali,Rana_lemosespinali,4528.64
Anura,Lithobates_lenca,,5117.78
Anura,Lithobates_macroglossa,Rana_macroglossa,5263.71
Anura,Lithobates_maculatus,Rana_maculata,5080.2
Anura,Lithobates_magnaocularis,Rana_magnaocularis,4750.48
Anura,Lithobates_megapoda,Rana_megapoda,5218.04
Anura,Lithobates_miadis,Rana_miadis,5214.13
Anura,Lithobates_montezumae,Rana_montezumae,5487.5
Anura,Lithobates_neovolcanicus,Rana_neovolcanica,5299.88
Anura,Lithobates_okaloosae,Rana_okaloosae,3512.12
Anura,Lithobates_omiltemanus,Rana_omiltemana,5325.29
Anura,Lithobates_onca,Rana_onca,3487.17
Anura,Lithobates_palmipes,Rana_palmipes,5370.57
Anura,Lithobates_palustris,Rana_palustris,2550.44
Anura,Lithobates_pipiens,Rana_pipiens,2263.51
Anura,Lithobates_psilonota,Rana_psilonota,5174.65
Anura,Lithobates_pueblae,Rana_pueblae,4310.52
Anura,Lithobates_pustulosus,Rana_pustulosa,4835.54
Anura,Lithobates_septentrionalis,Rana_septentrionalis,1797.04
Anura,Lithobates_sevosus,Rana_sevosa,3497.11
Anura,Lithobates_sierramadrensis,Rana_sierramadrensis,5288.6
Anura,Lithobates_spectabilis,Rana_spectabilis,5515.1
Anura,Lithobates_sphenocephalus,Rana_sphenocephala,3143.57
Anura,Lithobates_sylvaticus,Rana_sylvatica,1555.86
Anura,Lithobates_tarahumarae,Rana_tarahumarae,4439.19
Anura,Lithobates_taylori,Rana_taylori,4685.73
Anura,Lithobates_tlaloci,Rana_tlaloci,6252.25
Anura,Lithobates_vaillanti,Rana_vaillanti,4925.19
Anura,Lithobates_vibicarius,Rana_vibicaria,4524.23
Anura,Lithobates_virgatipes,Rana_virgatipes,3132.55
Anura,Lithobates_warszewitschii,Rana_warszewitschii,4794.64
Anura,Lithobates_yavapaiensis,Rana_yavapaiensis,3858.4
Anura,Lithobates_zweifeli,Rana_zweifeli,5377.55
Anura,Meristogenys_amoropalamus,Meristogenys_amoropalamus,5514.81
Anura,Meristogenys_dyscritus,Meristogenys_dyscritus,4799.8
Anura,Meristogenys_jerboa,Meristogenys_jerboa,5333.43
Anura,Meristogenys_kinabaluensis,Meristogenys_kinabaluensis,5642.92
Anura,Meristogenys_macrophthalmus,Meristogenys_macrophthalmus,5668.59
Anura,Meristogenys_maryatiae,Meristogenys_maryatiae,4750.88
Anura,Meristogenys_orphnocnemis,Meristogenys_orphnocnemis,5563.21
Anura,Meristogenys_penrissenensis,,5206.11
Anura,Meristogenys_phaeomerus,Meristogenys_phaeomerus,5790.28
Anura,Meristogenys_poecilus,Meristogenys_poecilus,5831.44
Anura,Meristogenys_stenocephalus,Meristogenys_stenocephalus,5130.84
Anura,Meristogenys_stigmachilus,Meristogenys_stigmachilus,5092.53
Anura,Meristogenys_whiteheadi,Meristogenys_whiteheadi,5633.8
Anura,Odorrana_absita,Odorrana_absita,4647.97
Anura,Odorrana_amamiensis,Odorrana_amamiensis,3671.89
Anura,Odorrana_andersonii,Odorrana_andersonii,4525.61
Anura,Odorrana_anlungensis,Odorrana_anlungensis,3903.03
Anura,Odorrana_arunachalensis,,
Anura,Odorrana_aureola,Odorrana_aureola,4840.16
Anura,Odorrana_bacboensis,Odorrana_bacboensis,4140.16
Anura,Odorrana_banaorum,Odorrana_banaorum,4911.62
Anura,Odorrana_bolavensis,Odorrana_bolavensis,4710.13
Anura,Odorrana_cangyuanensis,Rana_cangyuanensis,4682.65
Anura,Odorrana_chapaensis,Odorrana_chapaensis,4170.77
Anura,Odorrana_chloronota,Odorrana_chloronota,4171.37
Anura,Odorrana_exiliversabilis,Odorrana_exiliversabilis,3358.53
Anura,Odorrana_fengkaiensis,,
Anura,Odorrana_geminata,Odorrana_geminata,4092.09
Anura,Odorrana_gigatympana,Odorrana_gigatympana,4656.69
Anura,Odorrana_grahami,Odorrana_grahami,4441.21
Anura,Odorrana_graminea,Odorrana_graminea,3763.85
Anura,Odorrana_hainanensis,Odorrana_hainanensis,4292.67
Anura,Odorrana_hejiangensis,Odorrana_hejiangensis,2933.03
Anura,Odorrana_hosii,Odorrana_hosii,5408.22
Anura,Odorrana_huanggangensis,Odorrana_huanggangensis,
Anura,Odorrana_indeprensa,Odorrana_indeprensa,4871.43
Anura,Odorrana_ishikawae,Odorrana_ishikawae,3773.42
Anura,Odorrana_jingdongensis,Odorrana_jingdongensis,4522.48
Anura,Odorrana_junlianensis,Odorrana_junlianensis,3329.8
Anura,Odorrana_khalam,Odorrana_khalam,4710.57
Anura,Odorrana_kuangwuensis,Odorrana_kuangwuensis,2854.66
Anura,Odorrana_kweichowensis,,3412.83
Anura,Odorrana_leporipes,Odorrana_leporipes,4072.04
Anura,Odorrana_lipuensis,,
Anura,Odorrana_livida,Odorrana_livida,4962.26
Anura,Odorrana_lungshengensis,Odorrana_lungshengensis,3297.69
Anura,Odorrana_macrotympana,Odorrana_macrotympana,4468.27
Anura,Odorrana_margaretae,Odorrana_margaretae,3125.78
Anura,Odorrana_mawphlangensis,Odorrana_mawphlangensis,4029.76
Anura,Odorrana_monjerai,Odorrana_monjerai,5461.28
Anura,Odorrana_morafkai,Odorrana_morafkai,4887.27
Anura,Odorrana_mutschmanni,,
Anura,Odorrana_nanjiangensis,Odorrana_nanjiangensis,2835.69
Anura,Odorrana_narina,Odorrana_narina,3773.42
Anura,Odorrana_nasica,Odorrana_nasica,4877.03
Anura,Odorrana_nasuta,Odorrana_nasuta,4243.1
Anura,Odorrana_orba,Odorrana_orba,4277.94
Anura,Odorrana_rotodora,Odorrana_rotadora,
Anura,Odorrana_schmackeri,Odorrana_schmackeri,3193.13
Anura,Odorrana_sinica,Odorrana_sinica,
Anura,Odorrana_splendida,Odorrana_splendida,3671.89
Anura,Odorrana_supranarina,Odorrana_supranarina,3943.72
Anura,Odorrana_swinhoana,Odorrana_swinhoana,3738.64
Anura,Odorrana_tianmuii,Odorrana_tianmuii,
Anura,Odorrana_tiannanensis,Odorrana_tiannanensis,4398.83
Anura,Odorrana_tormota,Odorrana_tormota,3093.11
Anura,Odorrana_trankieni,Odorrana_trankieni,4433.45
Anura,Odorrana_utsunomiyaorum,Odorrana_utsunomiyaorum,3943.72
Anura,Odorrana_versabilis,Odorrana_versabilis,3453.3
Anura,Odorrana_wuchuanensis,Odorrana_wuchuanensis,3314.13
Anura,Odorrana_yentuensis,Odorrana_yentuensis,3937.45
Anura,Odorrana_yizhangensis,Odorrana_yizhangensis,3525.25
Anura,Odorrana_zhaoi,Odorrana_zhaoi,5784.51
Anura,Papurana_arfaki,Hylarana_arfaki,5519.08
Anura,Papurana_aurata,Hylarana_aurata,5265.7
Anura,Papurana_daemeli,Hylarana_daemeli,5295.97
Anura,Papurana_elberti,Hylarana_elberti,5439.82
Anura,Papurana_florensis,Hylarana_florensis,5450.13
Anura,Papurana_garritor,Hylarana_garritor,5532.51
Anura,Papurana_grisea,Hylarana_grisea,5397.73
Anura,Papurana_jimiensis,Hylarana_jimiensis,5604.98
Anura,Papurana_kreffti,Hylarana_kreffti,5116.07
Anura,Papurana_milneana,Hylarana_milneana,5300.17
Anura,Papurana_moluccana,Hylarana_moluccana,5374.5
Anura,Papurana_novaeguineae,Hylarana_novaeguineae,5515.4
Anura,Papurana_papua,Hylarana_papua,5470.67
Anura,Papurana_supragrisea,Hylarana_supragrisea,5426.94
Anura,Papurana_volkerjane,Hylarana_volkerjane,5552.86
Anura,Papurana_waliesa,Hylarana_waliesa,5098.81
Anura,Pelophylax_bedriagae,Pelophylax_bedriagae,3304.12
Anura,Pelophylax_caralitanus,Pelophylax_caralitanus,3085.24
Anura,Pelophylax_cerigensis,Pelophylax_cerigensis,3358.32
Anura,Pelophylax_chosenicus,Pelophylax_chosenicus,2437.91
Anura,Pelophylax_cretensis,Pelophylax_cretensis,3305.24
Anura,Pelophylax_cypriensis,Pelophylax_cypriensis,
Anura,Pelophylax_demarchii,Pelophylax_demarchii,
Anura,Pelophylax_epeiroticus,Pelophylax_epeiroticus,2864.3
Anura,Pelophylax_esculentus,Pelophylax_esculentus,
Anura,Pelophylax_fukienensis,Pelophylax_fukienensis,3320.21
Anura,Pelophylax_hubeiensis,Pelophylax_hubeiensis,3069.52
Anura,Pelophylax_kurtmuelleri,Pelophylax_kurtmuelleri,2722.8
Anura,Pelophylax_lessonae,Pelophylax_lessonae,1669.74
Anura,Pelophylax_nigromaculatus,Pelophylax_nigromaculatus,2619.79
Anura,Pelophylax_perezi,Pelophylax_perezi,2724.87
Anura,Pelophylax_plancyi,Pelophylax_plancyi,2817.25
Anura,Pelophylax_porosus,Pelophylax_porosus,2586.22
Anura,Pelophylax_ridibundus,Pelophylax_ridibundus,2135.26
Anura,Pelophylax_saharicus,Pelophylax_saharicus,4002.56
Anura,Pelophylax_shqipericus,Pelophylax_shqipericus,2562.68
Anura,Pelophylax_tenggerensis,Pelophylax_tenggerensis,3128.31
Anura,Pelophylax_terentievi,Pelophylax_terentievi,3660.61
Anura,Pseudorana_sangzhiensis,Rana_sangzhiensis,3269.26
Anura,Pseudorana_weiningensis,Rana_weiningensis,4085.14
Anura,Pterorana_khare,Pterorana_khare,4024.46
Anura,Pulchrana_banjarana,Hylarana_banjarana,5111.57
Anura,Pulchrana_baramica,Hylarana_baramica,5347.19
Anura,Pulchrana_centropeninsularis,,5593.96
Anura,Pulchrana_debussyi,Hylarana_debussyi,4879.43
Anura,Pulchrana_fantastica,,
Anura,Pulchrana_glandulosa,Hylarana_glandulosa,5304.29
Anura,Pulchrana_grandocula,Hylarana_grandocula,5028.11
Anura,Pulchrana_guttmani,,4681.74
Anura,Pulchrana_laterimaculata,Hylarana_laterimaculata,5185.9
Anura,Pulchrana_mangyanum,Hylarana_mangyanum,4826
Anura,Pulchrana_melanomenta,Hylarana_melanomenta,5564.88
Anura,Pulchrana_moellendorffi,Hylarana_moellendorffi,5079.58
Anura,Pulchrana_picturata,Hylarana_picturata,5532.62
Anura,Pulchrana_rawa,Hylarana_rawa,5355.44
Anura,Pulchrana_siberu,Hylarana_siberu,5259.12
Anura,Pulchrana_signata,Hylarana_signata,5389.5
Anura,Pulchrana_similis,Hylarana_similis,4694.64
Anura,Rana_amurensis,Rana_amurensis,1407.1
Anura,Rana_arvalis,Rana_arvalis,1416.36
Anura,Rana_asiatica,Rana_asiatica,3184.55
Anura,Rana_aurora,Rana_aurora,2010.96
Anura,Rana_boylii,Rana_boylii,2955.78
Anura,Rana_cascadae,Rana_cascadae,2315.98
Anura,Rana_chaochiaoensis,Rana_chaochiaoensis,4637.8
Anura,Rana_chensinensis,Rana_chensinensis,2368.85
Anura,Rana_chevronta,Rana_chevronta,2743.32
Anura,Rana_coreana,Rana_coreana,2517.31
Anura,Rana_culaiensis,Rana_culaiensis,
Anura,Rana_dabieshanensis,,
Anura,Rana_dalmatina,Rana_dalmatina,2134.25
Anura,Rana_draytonii,Rana_draytonii,3436.46
Anura,Rana_dybowskii,Rana_dybowskii,1578.65
Anura,Rana_graeca,Rana_graeca,2578.62
Anura,Rana_hanluica,Rana_hanluica,3309.42
Anura,Rana_holtzi,,3009.38
Anura,Rana_huanrenensis,Rana_huanrensis,2399.92
Anura,Rana_iberica,Rana_iberica,2542.47
Anura,Rana_italica,Rana_italica,2499.52
Anura,Rana_japonica,Rana_japonica,2630.52
Anura,Rana_jiemuxiensis,Rana_jiemuxiensis,
Anura,Rana_jiulingensis,,
Anura,Rana_johnsi,Rana_johnsi,4450.98
Anura,Rana_kobai,Rana_kobai,3671.89
Anura,Rana_kukunoris,Rana_kukunoris,4457.95
Anura,Rana_latastei,Rana_latastei,2239.48
Anura,Rana_longicrus,Rana_longicrus,3688.23
Anura,Rana_luanchuanensis,,2887.06
Anura,Rana_luteiventris,Rana_luteiventris,2151.85
Anura,Rana_macrocnemis,Rana_macrocnemis,2744.78
Anura,Rana_maoershanensis,Rana_maoershanensis,
Anura,Rana_muscosa,Rana_muscosa,3823.41
Anura,Rana_neba,,2722.33
Anura,Rana_omeimontis,Rana_omeimontis,3055.86
Anura,Rana_ornativentris,Rana_ornativentris,2606.06
Anura,Rana_pirica,Rana_pirica,1730.9
Anura,Rana_pretiosa,Rana_pretiosa,2386.48
Anura,Rana_pseudodalmatina,Rana_pseudodalmatina,3209.98
Anura,Rana_pyrenaica,Rana_pyrenaica,2353.11
Anura,Rana_sakuraii,Rana_sakuraii,2632.9
Anura,Rana_sauteri,Rana_sauteri,3729.04
Anura,Rana_shuchinae,Rana_shuchinae,5768.19
Anura,Rana_sierrae,Rana_sierrae,3451.5
Anura,Rana_tagoi,Rana_tagoi,2613.87
Anura,Rana_tavasensis,Rana_tavasensis,3163.62
Anura,Rana_temporaria,Rana_temporaria,1438.27
Anura,Rana_tsushimensis,Rana_tsushimensis,2861.57
Anura,Rana_uenoi,,
Anura,Rana_ulma,Rana_ulma,3777.36
Anura,Rana_zhengi,Rana_zhengi,2743.32
Anura,Rana_zhenhaiensis,Rana_zhenhaiensis,3325.81
Anura,Sanguirana_acai,,5033.02
Anura,Sanguirana_albotuberculata,Sanguirana_albotuberculata,
Anura,Sanguirana_aurantipunctata,Sanguirana_aurantipunctata,4688.96
Anura,Sanguirana_everetti,Sanguirana_everetti,4871.2
Anura,Sanguirana_igorota,Sanguirana_igorota,4580.79
Anura,Sanguirana_luzonensis,Sanguirana_luzonensis,4595.4
Anura,Sanguirana_mearnsi,,5025.94
Anura,Sanguirana_sanguinea,Sanguirana_sanguinea,5017.98
Anura,Sanguirana_tipanan,Sanguirana_tipanan,4606.63
Anura,Staurois_guttatus,Staurois_guttatus,5642.65
Anura,Staurois_latopalmatus,Staurois_latopalmatus,5694.38
Anura,Staurois_natator,Staurois_natator,5001.05
Anura,Staurois_nubilus,Staurois_nubilus,5161.39
Anura,Staurois_parvus,Staurois_parvus,5391.67
Anura,Staurois_tuberilinguis,Staurois_tuberilinguis,5644.74
Anura,Sumaterana_crassiovis,Hylarana_crassiovis,5088.69
Anura,Sumaterana_dabulescens,,
Anura,Sumaterana_montana,,
Anura,Sylvirana_annamitica,,
Anura,Sylvirana_cubitalis,Hylarana_cubitalis,4749.05
Anura,Sylvirana_faber,Hylarana_faber,4676.83
Anura,Sylvirana_guentheri,Hylarana_guentheri,3473.03
Anura,Sylvirana_hekouensis,Hylarana_hekouensis,
Anura,Sylvirana_lacrima,,
Anura,Sylvirana_malayana,,
Anura,Sylvirana_maosonensis,Hylarana_maosonensis,4246.58
Anura,Sylvirana_menglaensis,Hylarana_menglaensis,
Anura,Sylvirana_montosa,,
Anura,Sylvirana_mortenseni,Hylarana_mortenseni,4866.35
Anura,Sylvirana_nigrovittata,Hylarana_nigrovittata,4836.04
Anura,Sylvirana_roberti,,
Anura,Sylvirana_spinulosa,Hylarana_spinulosa,4310.26
Anura,Indirana_beddomii,Indirana_beddomii,5058.46
Anura,Indirana_bhadrai,,
Anura,Indirana_brachytarsus,Indirana_brachytarsus,5132.63
Anura,Indirana_chiravasi,,
Anura,Indirana_duboisi,,
Anura,Indirana_gundia,Indirana_gundia,5165.67
Anura,Indirana_leithii,Indirana_leithii,4965.49
Anura,Indirana_longicrus,Indirana_longicrus,5073.68
Anura,Indirana_paramakri,,
Anura,Indirana_salelkari,,
Anura,Indirana_sarojamma,,
Anura,Indirana_semipalmata,Indirana_semipalmata,5095.22
Anura,Indirana_tenuilingua,Indirana_tenuilingua,5138.59
Anura,Indirana_tysoni,,
Anura,Indirana_yadera,,
Anura,Walkerana_diplosticta,Indirana_diplosticta,4968.57
Anura,Walkerana_leptodactyla,Indirana_leptodactyla,5177.83
Anura,Walkerana_muduga,,
Anura,Walkerana_phrynoderma,Indirana_phrynoderma,4840.66
Anura,Theloderma_moloch,Theloderma_moloch,4290.68
Anura,Beddomixalus_bijui,Beddomixalus_bijui,
Anura,Buergeria_buergeri,Buergeria_buergeri,2609.04
Anura,Buergeria_choui,,3831.73
Anura,Buergeria_japonica,Buergeria_japonica,3768.89
Anura,Buergeria_otai,,3611.19
Anura,Buergeria_oxycephala,Buergeria_oxycephala,4287.43
Anura,Buergeria_robusta,Buergeria_robusta,3760.69
Anura,Chirixalus_baladika,,5422.83
Anura,Chirixalus_cherrapunjiae,Chiromantis_cherrapunjiae,3904.27
Anura,Chirixalus_doriae,Chiromantis_doriae,4593.7
Anura,Chirixalus_dudhwaensis,Chiromantis_dudhwaensis,4151.32
Anura,Feihyla_inexpectatus,Chiromantis_inexpectatus,5440.5
Anura,Chiromantis_kelleri,Chiromantis_kelleri,5999.42
Anura,Chirixalus_marginis,,5275.25
Anura,Chirixalus_nauli,,5293.87
Anura,Chirixalus_nongkhorensis,Chiromantis_nongkhorensis,4834.36
Anura,Chiromantis_petersii,Chiromantis_petersii,5913.23
Anura,Chirixalus_punctatus,Chiromantis_punctatus,4672.44
Anura,Chiromantis_rufescens,Chiromantis_rufescens,5394.37
Anura,Chirixalus_samkosensis,Chiromantis_samkosensis,4680.765067
Anura,Chirixalus_senapatiensis,Chiromantis_senapatiensis,
Anura,Chirixalus_shyamrupus,Chiromantis_shyamrupus,3890.15
Anura,Chirixalus_simus,Chiromantis_simus,4223.61
Anura,Chirixalus_trilaksonoi,,4624.48
Anura,Chiromantis_xerampelina,Chiromantis_xerampelina,5158.85
Anura,Feihyla_fuhua,Feihyla_fuhua,4291.22
Anura,Feihyla_hansenae,Chiromantis_hansenae,4962
Anura,Feihyla_kajau,Feihyla_kajau,5757.68
Anura,Feihyla_palpebralis,Feihyla_palpebralis,4801.89
Anura,Feihyla_vittata,Chiromantis_vittatus,4814.25
Anura,Ghatixalus_asterops,Ghatixalus_asterops,5041.37
Anura,Ghatixalus_magnus,,
Anura,Ghatixalus_variabilis,Ghatixalus_variabilis,4952.65
Anura,Gracixalus_carinensis,Gracilixalus_carinensis,4714.59
Anura,Gracixalus_gracilipes,Gracixalus_gracilipes,4345.88
Anura,Gracixalus_guangdongensis,,3783.5
Anura,Gracixalus_jinggangensis,,
Anura,Gracixalus_jinxiuensis,Gracixalus_jinxiuensis,3525.8
Anura,Gracixalus_lumarius,,4527.16
Anura,Gracixalus_medogensis,Gracixalus_medogensis,5814.94
Anura,Gracixalus_nonggangensis,Gracixalus_nonggangensis,
Anura,Gracixalus_quangi,Gracixalus_quangi,4212.39
Anura,Gracixalus_quyeti,Gracixalus_guyeti,4281.38
Anura,Gracixalus_sapaensis,,
Anura,Gracixalus_seesom,,
Anura,Gracixalus_supercornutus,Gracixalus_supercornutus,4655.43
Anura,Gracixalus_tianlinensis,,3807.27
Anura,Gracixalus_trieng,,
Anura,Gracixalus_waza,Gracixalus_waza,
Anura,Gracixalus_yunnanensis,,
Anura,Kurixalus_absconditus,,
Anura,Gracixalus_ananjevae,Gracixalus_ananjevae,4051.15
Anura,Kurixalus_appendiculatus,Kurixalus_appendiculatus,5071.44
Anura,Kurixalus_baliogaster,Kurixalus_baliogaster,4825.76
Anura,Kurixalus_banaensis,Kurixalus_banaensis,4474.89
Anura,Kurixalus_berylliniris,,
Anura,Kurixalus_bisacculus,Kurixalus_bisacculus,4885.3
Anura,Kurixalus_eiffingeri,Kurixalus_eiffingeri,3760.46
Anura,Kurixalus_gracilloides,,
Anura,Kurixalus_idiootocus,Kurixalus_idiootocus,3754.85
Anura,Kurixalus_lenquanensis,,4406.5
Anura,Kurixalus_motokawai,,
Anura,Kurixalus_naso,Kurixalus_naso,4272.6
Anura,Kurixalus_odontotarsus,Kurixalus_odontotarsus,4044.23
Anura,Kurixalus_verrucosus,Kurixalus_verrucosus,4663.32
Anura,Kurixalus_viridescens,,
Anura,Kurixalus_wangi,,
Anura,Kurixalus_yangi,,
Anura,Liuixalus_calcarius,,
Anura,Liuixalus_feii,,3703.84
Anura,Liuixalus_hainanus,Liuixalus_hainanus,4210.85
Anura,Liuixalus_jinxiuensis,,
Anura,Liuixalus_ocellatus,Liuixalus_ocellatus,4264.03
Anura,Liuixalus_romeri,Liuixalus_romeri,4089.68
Anura,Liuixalus_shiwandashan,,3674.03
Anura,Mercurana_myristicapalustris,Mercurana_myristicapalustris,
Anura,Nasutixalus_jerdonii,Philautus_jerdonii,4222.48
Anura,Nasutixalus_medogensis,,
Anura,Nasutixalus_yingjiangensis,,4406.09
Anura,Nyctixalus_margaritifer,Nyctixalus_margaritifer,4994.1
Anura,Nyctixalus_pictus,Nyctixalus_pictus,5315.19
Anura,Nyctixalus_spinosus,Nyctixalus_spinosus,5088.74
Anura,Philautus_abditus,Philautus_abditus,4886.48
Anura,Philautus_acutirostris,Philautus_acutirostris,5003.13
Anura,Philautus_acutus,Philautus_acutus,5379.88
Anura,Philautus_amabilis,,
Anura,Philautus_amoenus,Philautus_amoenus,4799.8
Anura,Philautus_aurantium,Philautus_aurantium,5320.46
Anura,Philautus_aurifasciatus,Philautus_aurifasciatus,5026.42
Anura,Philautus_bunitus,Philautus_bunitus,5320.46
Anura,Philautus_cardamonus,Philautus_cardamonus,4822.84
Anura,Philautus_catbaensis,,
Anura,Philautus_cinerascens,Philautus_cinerascens,4998.13
Anura,Philautus_cornutus,Philautus_cornutus,4689.7
Anura,Philautus_davidlabangi,Philautus_davidlabangi,5405.79
Anura,Philautus_disgregus,Philautus_disgregus,5484.65
Anura,Philautus_dubius,Philautus_dubius,
Anura,Philautus_erythrophthalmus,Philautus_erythrophthalmus,5538.49
Anura,Philautus_everetti,Philautus_everetti,5096.21
Anura,Philautus_garo,Philautus_garo,3937.75
Anura,Philautus_gunungensis,Philautus_gunungensis,4775.34
Anura,Philautus_hosii,Philautus_hosii,5799.73
Anura,Philautus_ingeri,Philautus_ingeri,5330
Anura,Philautus_jacobsoni,Philautus_jacobsoni,4828.47
Anura,Philautus_juliandringi,Philautus_juliandringi,5379.88
Anura,Philautus_kakipanjang,Philautus_kakipanjang,
Anura,Philautus_kempiae,Philautus_kempiae,4176.61
Anura,Philautus_kempii,Philautus_kempii,4780.76
Anura,Philautus_kerangae,Philautus_kerangae,5379.88
Anura,Philautus_larutensis,Philautus_similis,5124.46
Anura,Philautus_leitensis,Philautus_leitensis,5181.43
Anura,Philautus_longicrus,Philautus_longicrus,5213.93
Anura,Philautus_macroscelis,Philautus_macroscelis,5459.24
Anura,Philautus_maosonensis,Philautus_maosonensis,3904.38
Anura,Philautus_microdiscus,Philautus_microdiscus,3589.34
Anura,Philautus_mjobergi,Philautus_mjobergi,5575.46
Anura,Philautus_namdaphaensis,Philautus_namdaphaensis,3415.31
Anura,Philautus_nephophilus,,4799.8
Anura,Philautus_nianeae,Philautus_nianeae,
Anura,Philautus_pallidipes,Philautus_pallidipes,4785.75
Anura,Philautus_petersi,Philautus_petersi,5348.87
Anura,Philautus_poecilius,Philautus_poecilius,4927.84
Anura,Philautus_polymorphus,,
Anura,Philautus_refugii,Philautus_refugii,5500.21
Anura,Raorchestes_sanctisilvaticus,Philautus_sanctisilvaticus,4498.6
Anura,Philautus_saueri,Philautus_saueri,4799.8
Anura,Philautus_schmackeri,Philautus_schmackeri,4888.57
Anura,Philautus_similipalensis,Philautus_similipalensis,4415.98
Anura,Philautus_surdus,Philautus_surdus,4961.11
Anura,Philautus_surrufus,Philautus_surrufus,4919.63
Anura,Philautus_tectus,Philautus_tectus,5566.97
Anura,Philautus_thamyridion,,
Anura,Philautus_tytthus,Philautus_tytthus,4759.4
Anura,Philautus_umbra,Philautus_umbra,5379.88
Anura,Philautus_ventrimaculatus,,
Anura,Philautus_vermiculatus,Philautus_vermiculatus,5257.69
Anura,Philautus_vittiger,Philautus_vittiger,4811.02
Anura,Philautus_worcesteri,Philautus_worcesteri,4967.21
Anura,Polypedates_assamensis,Polypedates_assamensis,
Anura,Polypedates_bengalensis,,
Anura,Polypedates_braueri,Polypedates_braueri,
Anura,Polypedates_chlorophthalmus,Polypedates_chlorophthalmus,5528.54
Anura,Polypedates_colletti,Polypedates_colletti,5438.46
Anura,Polypedates_cruciger,Polypedates_cruciger,5331.68
Anura,Polypedates_discantus,Polypedates_discantus,
Anura,Polypedates_hecticus,Polypedates_hecticus,
Anura,Polypedates_impresus,Polypedates_impresus,
Anura,Polypedates_insularis,Polypedates_insularis,5202.88
Anura,Polypedates_iskandari,Polypedates_iskandari,
Anura,Polypedates_leucomystax,Polypedates_leucomystax,4950.15
Anura,Polypedates_macrotis,Polypedates_macrotis,5466.68
Anura,Polypedates_maculatus,Polypedates_maculatus,4738.31
Anura,Polypedates_megacephalus,Polypedates_megacephalus,3390.99
Anura,Polypedates_mutus,Polypedates_mutus,4073.05
Anura,Polypedates_occidentalis,Polypedates_occidentalis,4989.96
Anura,Polypedates_otilophus,Polypedates_otilophus,5681.55
Anura,Polypedates_pseudocruciger,Polypedates_pseudocruciger,5143.4
Anura,Polypedates_pseudotilophus,,5197.02
Anura,Polypedates_ranwellai,Polypedates_ranwellai,5171.32
Anura,Polypedates_subansiriensis,Polypedates_subansiriensis,
Anura,Polypedates_taeniatus,Polypedates_taeniatus,4173.6
Anura,Polypedates_teraiensis,Polypedates_teraiensis,
Anura,Polypedates_zed,Polypedates_zed,4279.43
Anura,Pseudophilautus_abundus,Pseudophilautus_abundus,5177.32
Anura,Pseudophilautus_adspersus,Pseudophilautus_adspersus,4831.44
Anura,Pseudophilautus_alto,Pseudophilautus_alto,4764.37
Anura,Pseudophilautus_amboli,Pseudophilautus_amboli,4994.8
Anura,Pseudophilautus_asankai,Pseudophilautus_asankai,4990.67
Anura,Pseudophilautus_auratus,Pseudophilautus_auratus,5110.84
Anura,Pseudophilautus_bambaradeniyai,Pseudophilautus_bambaradeniyai,4883.06
Anura,Pseudophilautus_caeruleus,Pseudophilautus_caeruleus,5031.8
Anura,Pseudophilautus_cavirostris,Pseudophilautus_cavirostris,5128.88
Anura,Pseudophilautus_conniffae,,5377.44
Anura,Pseudophilautus_cuspis,Pseudophilautus_cuspis,5028.53
Anura,Pseudophilautus_dayawansai,Pseudophilautus_dayawansai,4823.71
Anura,Pseudophilautus_decoris,Pseudophilautus_decoris,5192.63
Anura,Pseudophilautus_dilmah,,
Anura,Pseudophilautus_dimbullae,Pseudophilautus_dimbullae,4764.37
Anura,Pseudophilautus_eximius,Pseudophilautus_eximius,4764.37
Anura,Pseudophilautus_extirpo,Pseudophilautus_extirpo,
Anura,Pseudophilautus_femoralis,Pseudophilautus_femoralis,4831.44
Anura,Pseudophilautus_fergusonianus,Pseudophilautus_fergusonianus,5207.35
Anura,Pseudophilautus_folicola,Pseudophilautus_folicola,5122.37
Anura,Pseudophilautus_frankenbergi,Pseudophilautus_frankenbergi,4831.44
Anura,Pseudophilautus_fulvus,Pseudophilautus_fulvus,5224.1
Anura,Pseudophilautus_hallidayi,Pseudophilautus_hallidayi,5000
Anura,Pseudophilautus_halyi,Pseudophilautus_halyi,4898.51
Anura,Pseudophilautus_hankeni,Pseudophilautus_hankeni,5159.11
Anura,Pseudophilautus_hoffmanni,Pseudophilautus_hoffmanni,5242.05
